ExamID,StudentID,Score
103,1002,76.55
212,1002,61.4
213,1002,60.85
214,1002,81.14
15,1002,78.29
16,1002,84.07
17,1002,87.29
57,1003,54.04
58,1003,55.45
59,1003,50.77
60,1003,52.13
80,1003,84.05
81,1003,69.14
82,1003,93.08
181,1003,58.13
182,1003,70.42
183,1003,99.67
188,1003,75.97
189,1003,80.83
190,1003,90.28
157,1004,90.54
158,1004,83.96
159,1004,68.08
201,1004,73.67
202,1004,98.62
203,1004,88.82
152,1004,93.55
153,1004,93.34
253,1004,70.85
254,1004,88.36
86,1004,65.03
87,1004,76.13
88,1004,76.66
125,1005,59.77
126,1005,87.86
127,1005,74.7
172,1005,81.32
173,1005,65.73
15,1005,64.77
16,1005,59.28
17,1005,81.97
64,1005,60.13
65,1005,55.84
186,1006,94.95
187,1006,98.5
130,1006,83.98
131,1006,87.86
132,1006,77.68
230,1006,66.56
231,1006,99.25
232,1006,62.59
221,1006,68.28
222,1006,77.7
223,1006,76.36
108,1007,75.54
109,1007,73.59
188,1007,50.36
189,1007,63.1
190,1007,69.84
75,1007,71.76
76,1007,95.75
77,1007,85.43
157,1007,76.61
158,1007,77.02
159,1007,98.49
167,1007,64.96
168,1007,85.34
169,1007,91.39
196,1008,72.34
197,1008,86.15
13,1008,56.47
14,1008,81.29
108,1008,65.67
109,1008,53.61
86,1008,92.1
87,1008,60.76
88,1008,95.57
83,1009,77.77
84,1009,80.21
85,1009,55.14
10,1009,88.86
11,1009,85.47
12,1009,69.81
57,1009,54.76
58,1009,82.74
64,1010,74.04
65,1010,64.78
188,1010,94.92
189,1010,54.11
190,1010,89.52
157,1010,63.17
158,1010,50.19
159,1010,90.95
46,1011,50.76
47,1011,69.38
48,1011,63.87
165,1011,64.31
166,1011,57.12
41,1011,89.42
42,1011,79.88
13,1012,96.57
14,1012,67.63
172,1012,73.07
173,1012,63.56
184,1012,60.24
185,1012,53.46
46,1012,89.78
47,1012,92.51
48,1012,54.83
89,1013,56.12
90,1013,92.56
21,1013,61.34
22,1013,90.93
23,1013,94.36
224,1013,89.27
225,1013,96.64
226,1013,58.23
119,1014,71.61
120,1014,80.76
121,1014,51.42
206,1014,51.26
207,1014,52.29
208,1014,60.3
61,1014,81.66
62,1014,61.31
63,1014,65.08
135,1014,79.98
136,1014,68.21
137,1014,85.57
141,1015,85.05
142,1015,90.69
143,1015,85.85
174,1015,81.34
175,1015,86.68
104,1015,76.17
105,1015,54.62
221,1016,96.63
222,1016,75.59
223,1016,52.68
186,1016,85.53
187,1016,96.52
194,1016,94.13
195,1016,55.78
46,1017,78.63
47,1017,57.67
48,1017,80.35
196,1017,60.87
197,1017,71.86
157,1017,95.92
158,1017,75.75
159,1017,74.55
59,1017,64.42
60,1017,93.37
119,1018,97.63
120,1018,60.53
121,1018,55.88
135,1018,58.37
136,1018,61.46
137,1018,80.1
206,1018,63.2
207,1018,52.05
208,1018,93.99
80,1019,50.69
81,1019,72.52
82,1019,84.29
29,1019,99.03
30,1019,86.59
31,1019,93.92
112,1019,93.89
113,1019,76.27
80,1020,89.88
81,1020,77.78
82,1020,65.48
39,1020,73.58
40,1020,92.93
227,1020,62.79
228,1020,72.95
229,1020,61.06
196,1021,69.25
197,1021,92.98
138,1021,99.1
139,1021,67.66
140,1021,50.63
39,1021,83.61
40,1021,72.46
91,1021,98.12
92,1021,56.96
4,1022,92.74
5,1022,77.48
6,1022,57.73
18,1022,93.27
19,1022,59.05
20,1022,84.37
29,1022,76.94
30,1022,56.05
31,1022,91.45
83,1022,60.63
84,1022,92.82
85,1022,70.77
147,1022,97.92
148,1022,58.25
149,1022,77.78
57,1023,63.08
58,1023,72.02
104,1023,71.33
105,1023,85.42
138,1023,60.77
139,1023,60.3
140,1023,92.52
34,1024,95.32
35,1024,86.1
41,1024,68.01
42,1024,79.31
7,1024,91.93
8,1024,78.5
9,1024,83.11
227,1024,51.83
228,1024,70.11
229,1024,83.01
51,1024,69.85
52,1024,94.37
53,1024,77.15
233,1025,99.43
234,1025,54.73
235,1025,60.12
147,1025,82.67
148,1025,63.23
149,1025,99.92
176,1025,76.05
177,1025,86.35
178,1025,78.91
80,1025,99.98
81,1025,54.58
82,1025,98.33
29,1026,82.89
30,1026,99.07
31,1026,89.92
78,1026,67.57
79,1026,57.7
112,1026,63.07
113,1026,55.92
80,1026,93.65
81,1026,87.47
82,1026,73.38
217,1027,84.11
218,1027,73.69
244,1027,85.38
245,1027,65.35
246,1027,85.52
43,1027,96.9
44,1027,89.46
45,1027,62.62
54,1027,97.48
55,1027,54.74
56,1027,84.46
98,1027,86.33
99,1027,78.97
198,1028,96.29
199,1028,86.91
200,1028,91.01
188,1028,90.32
189,1028,85.49
190,1028,78.64
244,1028,62.9
245,1028,53.66
246,1028,62.34
181,1029,78.69
182,1029,59.87
183,1029,55.22
57,1029,88.15
58,1029,70.51
188,1029,95.48
189,1029,69.69
190,1029,78.81
59,1029,58.86
60,1029,69.99
135,1029,71.38
136,1029,74.62
137,1029,74.41
162,1030,78.4
163,1030,68.04
164,1030,77.95
95,1030,53.6
96,1030,91.67
97,1030,65.43
117,1030,74.28
118,1030,99.92
165,1031,53.65
166,1031,67.3
160,1031,88.72
161,1031,99.79
241,1031,51.17
242,1031,77.39
243,1031,77.22
198,1031,64.89
199,1031,71.62
200,1031,74.57
188,1031,56.51
189,1031,60.02
190,1031,80.35
198,1032,83.98
199,1032,74.5
200,1032,70.3
86,1032,68.17
87,1032,51.38
88,1032,54.7
51,1032,54.1
52,1032,80.49
53,1032,66.72
167,1032,76.28
168,1032,50.01
169,1032,64.15
186,1033,87.47
187,1033,70.63
215,1033,62.56
216,1033,80.92
239,1033,87.91
240,1033,63.08
196,1034,79.25
197,1034,50.64
179,1034,50.13
180,1034,86.31
1,1034,97.54
2,1034,54.86
3,1034,96.69
172,1034,88.87
173,1034,95.37
138,1035,62.5
139,1035,73.01
140,1035,80.28
110,1035,65.59
111,1035,81.44
54,1035,90.04
55,1035,80.14
56,1035,97.79
64,1035,67.13
65,1035,95.29
176,1035,61.21
177,1035,83.07
178,1035,51.34
86,1036,72.71
87,1036,96.93
88,1036,69.04
152,1036,83.32
153,1036,69.36
39,1036,59.08
40,1036,51.83
64,1036,83.78
65,1036,55.91
160,1037,90.05
161,1037,88.08
117,1037,72.9
118,1037,71.62
1,1037,61.19
2,1037,58.67
3,1037,68.19
152,1037,89.92
153,1037,78.38
141,1038,71.94
142,1038,57.91
143,1038,63.35
66,1038,68.15
67,1038,99.21
1,1038,55.18
2,1038,92.21
3,1038,82.28
174,1039,68.1
175,1039,84.1
21,1039,80.9
22,1039,57.85
23,1039,93.82
89,1039,73.35
90,1039,55.93
224,1039,84.06
225,1039,65.41
226,1039,80.93
188,1039,91.68
189,1039,73.33
190,1039,74.96
93,1040,81.27
94,1040,59.14
100,1040,91.83
101,1040,70.69
204,1040,90.86
205,1040,79.31
93,1041,75.4
94,1041,70.32
188,1041,77.59
189,1041,76.8
190,1041,82.04
154,1041,77.51
155,1041,87.72
156,1041,51.75
172,1041,87.81
173,1041,67.15
174,1041,80.25
175,1041,60.02
172,1042,67.34
173,1042,68.93
46,1042,98.41
47,1042,93.1
48,1042,90.89
39,1042,91.53
40,1042,64.67
247,1043,60.63
248,1043,84.84
249,1043,59.73
43,1043,92.77
44,1043,63.69
45,1043,94.19
179,1044,52.55
180,1044,69.13
247,1044,57.52
248,1044,69.78
249,1044,74.64
91,1044,71.21
92,1044,90.1
95,1044,93.73
96,1044,79.73
97,1044,90.42
212,1044,89.92
213,1044,86.77
214,1044,75.91
39,1045,82.79
40,1045,69.36
75,1045,80.95
76,1045,90.96
77,1045,81.65
64,1045,98.62
65,1045,87.23
102,1046,67.44
103,1046,92.1
57,1046,90.46
58,1046,61.93
83,1046,92.68
84,1046,95.36
85,1046,93.18
110,1046,82.39
111,1046,85.85
209,1046,56.49
210,1046,51.18
211,1046,68.23
73,1047,72.13
74,1047,58.48
66,1047,82.37
67,1047,77.96
95,1047,63.64
96,1047,91.59
97,1047,76.21
117,1047,69.92
118,1047,93.92
162,1047,82.08
163,1047,62.93
164,1047,93.88
247,1048,61.85
248,1048,90.24
249,1048,67.47
43,1048,77.7
44,1048,97.09
45,1048,88.64
7,1049,74.1
8,1049,50.36
9,1049,61.48
41,1049,60.8
42,1049,86.47
227,1049,68.59
228,1049,70.15
229,1049,59.42
34,1049,86.08
35,1049,56.04
51,1049,70.35
52,1049,68.99
53,1049,98.8
181,1050,76.24
182,1050,84.83
183,1050,63.83
135,1050,89.04
136,1050,73.74
137,1050,72.93
59,1050,52.77
60,1050,90.15
188,1050,63.74
189,1050,67.59
190,1050,86.09
54,1051,69.32
55,1051,58.83
56,1051,99.47
150,1051,62.88
151,1051,51.47
147,1051,55.17
148,1051,90.11
149,1051,93.97
71,1052,70.38
72,1052,75.83
95,1052,93.47
96,1052,72.6
97,1052,79.07
212,1052,60.3
213,1052,94.54
214,1052,96.23
106,1052,73.36
107,1052,82.39
188,1053,63.32
189,1053,99.17
190,1053,89.43
157,1053,95.04
158,1053,93.19
159,1053,87.28
64,1053,62.38
65,1053,92.54
201,1054,97.58
202,1054,95.17
203,1054,59.83
4,1054,89.19
5,1054,80.97
6,1054,63.22
83,1054,66.78
84,1054,57.33
85,1054,52.68
18,1054,97.75
19,1054,78.78
20,1054,90.91
147,1054,53.49
148,1054,93.86
149,1054,51.06
15,1055,81.41
16,1055,71.81
17,1055,74.15
27,1055,76.67
28,1055,84.1
170,1055,79.82
171,1055,55.75
34,1056,64.95
35,1056,75.89
233,1056,79.59
234,1056,73.07
235,1056,78.29
110,1056,73.47
111,1056,75.92
147,1056,99.79
148,1056,93.15
149,1056,51.09
91,1057,54.36
92,1057,62.58
32,1057,94.47
33,1057,72.36
133,1057,82.77
134,1057,63.48
179,1057,97.32
180,1057,76.41
239,1058,60.52
240,1058,67.07
13,1058,97.29
14,1058,95.56
186,1058,83.43
187,1058,88.43
80,1058,84.31
81,1058,70.49
82,1058,59.29
241,1059,73.37
242,1059,86.31
243,1059,93.04
110,1059,73.52
111,1059,71.64
75,1059,73.52
76,1059,74.04
77,1059,81.83
172,1060,95.72
173,1060,77.09
184,1060,97.12
185,1060,97.07
46,1060,79.99
47,1060,61.96
48,1060,85.94
39,1060,96.12
40,1060,93.13
13,1060,78.5
14,1060,56.37
172,1061,74.6
173,1061,62.68
154,1061,79.91
155,1061,79.41
156,1061,98.27
93,1061,98.0
94,1061,55.12
21,1061,86.82
22,1061,60.36
23,1061,95.67
29,1062,74.91
30,1062,96.76
31,1062,72.29
18,1062,66.72
19,1062,84.67
20,1062,88.93
83,1062,50.59
84,1062,78.94
85,1062,87.92
201,1062,81.4
202,1062,87.69
203,1062,92.25
4,1062,68.17
5,1062,94.32
6,1062,90.93
75,1063,63.37
76,1063,74.8
77,1063,98.28
59,1063,76.39
60,1063,88.07
39,1063,84.04
40,1063,65.07
212,1063,76.55
213,1063,63.45
214,1063,98.45
49,1064,90.28
50,1064,61.4
212,1064,75.88
213,1064,88.44
214,1064,73.12
138,1064,71.64
139,1064,93.3
140,1064,83.0
194,1064,84.5
195,1064,50.36
165,1064,64.55
166,1064,63.12
201,1065,56.46
202,1065,59.24
203,1065,52.89
59,1065,50.49
60,1065,55.88
244,1065,72.58
245,1065,93.46
246,1065,75.3
152,1065,89.59
153,1065,89.29
215,1065,90.18
216,1065,62.82
57,1066,86.97
58,1066,54.14
147,1066,74.62
148,1066,75.96
149,1066,87.31
219,1066,75.13
220,1066,63.35
135,1067,63.05
136,1067,63.36
137,1067,52.08
198,1067,78.1
199,1067,78.63
200,1067,65.77
119,1067,87.12
120,1067,60.78
121,1067,60.0
29,1068,59.31
30,1068,81.28
31,1068,73.06
227,1068,94.37
228,1068,71.79
229,1068,92.24
204,1068,91.24
205,1068,57.73
247,1068,80.97
248,1068,89.06
249,1068,56.21
147,1068,68.08
148,1068,60.34
149,1068,95.6
36,1069,51.89
37,1069,56.52
38,1069,97.38
194,1069,82.92
195,1069,70.11
100,1069,59.79
101,1069,51.07
27,1069,80.02
28,1069,94.58
34,1070,95.51
35,1070,67.91
41,1070,98.22
42,1070,67.63
7,1070,98.45
8,1070,98.92
9,1070,51.47
227,1070,79.86
228,1070,79.66
229,1070,90.16
135,1071,63.76
136,1071,89.74
137,1071,53.01
198,1071,59.0
199,1071,73.15
200,1071,96.22
66,1071,51.29
67,1071,57.3
125,1072,98.73
126,1072,80.46
127,1072,60.75
110,1072,77.92
111,1072,96.07
15,1072,50.22
16,1072,64.61
17,1072,60.02
236,1073,83.22
237,1073,76.59
238,1073,84.99
61,1073,87.9
62,1073,84.64
63,1073,69.23
147,1073,75.86
148,1073,90.39
149,1073,52.77
49,1073,76.42
50,1073,56.22
125,1073,84.66
126,1073,78.33
127,1073,95.5
75,1074,52.8
76,1074,98.04
77,1074,64.87
165,1074,64.39
166,1074,72.41
241,1074,95.76
242,1074,67.95
243,1074,87.82
46,1074,74.27
47,1074,72.35
48,1074,60.23
215,1075,90.57
216,1075,97.06
152,1075,57.52
153,1075,91.55
59,1075,66.48
60,1075,84.0
174,1076,61.84
175,1076,91.49
89,1076,68.74
90,1076,54.23
104,1076,57.84
105,1076,57.27
141,1076,83.92
142,1076,88.23
143,1076,93.52
51,1076,71.83
52,1076,63.72
53,1076,56.58
206,1077,67.75
207,1077,97.83
208,1077,75.22
135,1077,59.23
136,1077,68.12
137,1077,82.33
119,1077,84.28
120,1077,88.7
121,1077,89.17
201,1078,83.07
202,1078,53.96
203,1078,95.26
167,1078,79.59
168,1078,62.18
169,1078,96.84
13,1078,56.2
14,1078,71.16
86,1078,86.34
87,1078,91.53
88,1078,66.42
83,1078,65.17
84,1078,87.09
85,1078,72.67
224,1079,55.17
225,1079,89.96
226,1079,50.74
73,1079,85.43
74,1079,64.71
13,1079,77.72
14,1079,79.26
41,1079,55.76
42,1079,85.65
59,1080,66.27
60,1080,51.52
43,1080,78.61
44,1080,82.72
45,1080,64.41
108,1080,85.59
109,1080,52.05
244,1080,95.87
245,1080,51.34
246,1080,96.64
152,1080,70.65
153,1080,96.51
80,1081,67.33
81,1081,67.61
82,1081,84.89
29,1081,88.68
30,1081,60.52
31,1081,93.05
78,1081,75.42
79,1081,53.89
13,1081,53.1
14,1081,87.83
112,1081,56.71
113,1081,57.63
18,1082,71.93
19,1082,66.49
20,1082,72.35
29,1082,91.82
30,1082,81.38
31,1082,96.69
4,1082,63.58
5,1082,78.72
6,1082,59.0
201,1082,64.19
202,1082,85.4
203,1082,56.31
15,1083,75.72
16,1083,57.42
17,1083,64.42
250,1083,79.34
251,1083,90.57
252,1083,74.13
157,1083,73.5
158,1083,51.93
159,1083,74.67
206,1083,85.53
207,1083,93.71
208,1083,94.64
32,1083,79.99
33,1083,64.21
78,1084,91.61
79,1084,78.46
80,1084,86.86
81,1084,73.09
82,1084,63.26
13,1084,85.98
14,1084,94.63
29,1084,71.82
30,1084,56.63
31,1084,83.89
112,1084,67.05
113,1084,71.09
191,1085,92.27
192,1085,55.87
193,1085,66.49
250,1085,79.31
251,1085,67.18
252,1085,51.49
27,1085,58.44
28,1085,72.52
215,1085,72.34
216,1085,81.2
29,1085,89.56
30,1085,68.78
31,1085,56.2
66,1086,57.74
67,1086,88.79
160,1086,57.65
161,1086,57.38
162,1086,74.13
163,1086,68.02
164,1086,90.26
130,1086,97.1
131,1086,90.85
132,1086,97.42
174,1086,84.67
175,1086,60.1
27,1087,55.16
28,1087,95.32
91,1087,81.85
92,1087,52.47
36,1087,66.95
37,1087,98.02
38,1087,66.82
43,1087,62.03
44,1087,64.49
45,1087,67.78
27,1088,98.17
28,1088,94.39
194,1088,68.18
195,1088,71.76
15,1088,59.37
16,1088,56.15
17,1088,99.61
221,1089,97.82
222,1089,83.18
223,1089,60.18
230,1089,89.72
231,1089,96.39
232,1089,74.18
130,1089,98.53
131,1089,88.21
132,1089,70.74
186,1089,52.7
187,1089,91.02
29,1090,80.64
30,1090,87.93
31,1090,65.08
4,1090,90.18
5,1090,79.03
6,1090,51.5
201,1090,70.87
202,1090,85.88
203,1090,64.69
147,1090,53.97
148,1090,54.44
149,1090,95.54
160,1091,84.02
161,1091,77.96
241,1091,88.3
242,1091,54.67
243,1091,85.91
80,1091,72.84
81,1091,61.58
82,1091,69.55
244,1091,69.19
245,1091,52.31
246,1091,96.91
170,1091,84.08
171,1091,62.13
184,1092,53.43
185,1092,84.0
13,1092,51.8
14,1092,78.79
172,1092,98.18
173,1092,75.88
46,1092,75.31
47,1092,67.51
48,1092,83.96
75,1093,98.98
76,1093,51.67
77,1093,68.59
253,1093,88.12
254,1093,59.85
196,1093,53.91
197,1093,55.4
86,1093,92.06
87,1093,58.66
88,1093,58.09
39,1093,64.25
40,1093,51.65
176,1094,85.41
177,1094,84.3
178,1094,86.68
27,1094,85.38
28,1094,97.02
147,1094,71.67
148,1094,74.99
149,1094,52.13
247,1094,95.48
248,1094,83.28
249,1094,94.47
233,1094,77.17
234,1094,81.81
235,1094,75.94
160,1095,97.18
161,1095,99.71
1,1095,53.14
2,1095,76.61
3,1095,60.56
152,1095,64.86
153,1095,97.63
15,1096,72.49
16,1096,54.97
17,1096,87.8
194,1096,88.65
195,1096,71.61
36,1096,62.42
37,1096,94.1
38,1096,94.03
91,1096,90.22
92,1096,86.96
100,1096,77.18
101,1096,64.95
4,1097,84.97
5,1097,59.28
6,1097,59.32
57,1097,88.3
58,1097,71.75
93,1097,74.04
94,1097,57.44
89,1097,90.81
90,1097,65.35
51,1098,92.41
52,1098,62.88
53,1098,82.41
104,1098,59.71
105,1098,84.21
141,1098,58.32
142,1098,74.75
143,1098,91.02
89,1098,70.32
90,1098,72.12
49,1099,89.24
50,1099,66.36
61,1099,54.65
62,1099,84.65
63,1099,73.72
147,1099,91.24
148,1099,65.12
149,1099,80.47
15,1099,58.44
16,1099,69.41
17,1099,72.29
95,1099,54.42
96,1099,96.61
97,1099,62.86
236,1100,90.77
237,1100,60.86
238,1100,89.66
198,1100,80.83
199,1100,66.75
200,1100,54.59
201,1100,66.35
202,1100,90.4
203,1100,70.17
135,1101,82.68
136,1101,59.8
137,1101,63.96
80,1101,97.08
81,1101,81.33
82,1101,89.61
181,1101,79.17
182,1101,50.56
183,1101,77.78
186,1102,78.27
187,1102,68.75
157,1102,88.28
158,1102,79.46
159,1102,69.52
212,1102,83.38
213,1102,90.39
214,1102,53.19
27,1102,94.87
28,1102,83.06
59,1102,76.89
60,1102,91.99
15,1103,78.83
16,1103,89.53
17,1103,62.15
110,1103,88.61
111,1103,81.51
27,1103,94.05
28,1103,56.82
141,1104,69.19
142,1104,74.53
143,1104,59.29
221,1104,52.62
222,1104,73.39
223,1104,61.52
1,1104,85.35
2,1104,88.68
3,1104,52.66
239,1104,69.34
240,1104,85.61
75,1105,60.19
76,1105,70.68
77,1105,96.0
165,1105,85.34
166,1105,99.47
154,1105,98.18
155,1105,74.79
156,1105,62.23
7,1105,96.41
8,1105,89.36
9,1105,66.39
18,1106,69.25
19,1106,90.0
20,1106,94.47
41,1106,83.79
42,1106,72.47
165,1106,69.97
166,1106,90.97
27,1106,95.8
28,1106,99.04
233,1107,91.28
234,1107,73.02
235,1107,69.27
247,1107,83.85
248,1107,52.71
249,1107,67.63
64,1107,53.36
65,1107,86.74
198,1107,95.83
199,1107,81.86
200,1107,73.95
51,1108,71.22
52,1108,81.96
53,1108,97.03
141,1108,63.2
142,1108,98.41
143,1108,95.77
174,1108,58.28
175,1108,51.82
89,1108,70.55
90,1108,62.77
104,1108,71.72
105,1108,59.64
27,1109,62.57
28,1109,62.66
191,1109,52.12
192,1109,64.59
193,1109,54.39
250,1109,84.25
251,1109,71.56
252,1109,62.5
221,1109,85.77
222,1109,93.27
223,1109,56.86
29,1109,62.48
30,1109,54.14
31,1109,78.72
172,1110,78.58
173,1110,76.38
21,1110,83.53
22,1110,82.87
23,1110,90.22
174,1110,70.44
175,1110,81.37
196,1111,61.77
197,1111,65.83
221,1111,92.61
222,1111,65.98
223,1111,77.17
75,1111,81.3
76,1111,99.44
77,1111,95.62
39,1111,91.65
40,1111,85.48
78,1112,75.04
79,1112,96.46
172,1112,94.95
173,1112,70.54
114,1112,99.76
115,1112,59.31
116,1112,74.5
18,1113,79.55
19,1113,85.83
20,1113,88.97
27,1113,56.44
28,1113,60.22
253,1113,54.79
254,1113,70.11
224,1113,96.0
225,1113,87.2
226,1113,75.27
46,1114,98.53
47,1114,86.83
48,1114,74.55
13,1114,51.91
14,1114,57.56
39,1114,80.16
40,1114,76.44
34,1115,67.48
35,1115,95.01
227,1115,82.72
228,1115,91.67
229,1115,64.77
51,1115,91.59
52,1115,70.32
53,1115,80.91
7,1115,51.05
8,1115,92.36
9,1115,73.65
41,1115,85.16
42,1115,67.57
135,1116,81.02
136,1116,54.78
137,1116,55.65
162,1116,64.5
163,1116,65.83
164,1116,99.01
100,1116,91.08
101,1116,52.24
36,1116,97.11
37,1116,50.31
38,1116,74.2
64,1116,86.58
65,1116,87.1
176,1117,68.31
177,1117,61.04
178,1117,71.41
198,1117,50.54
199,1117,87.56
200,1117,94.86
233,1117,98.92
234,1117,55.44
235,1117,77.49
135,1118,72.79
136,1118,66.96
137,1118,96.79
34,1118,91.16
35,1118,55.51
150,1118,99.92
151,1118,61.96
43,1119,91.72
44,1119,52.19
45,1119,62.29
247,1119,80.48
248,1119,72.17
249,1119,62.45
98,1120,54.35
99,1120,70.69
186,1120,70.56
187,1120,69.91
128,1120,52.16
129,1120,61.08
27,1121,70.09
28,1121,95.22
209,1121,98.4
210,1121,66.99
211,1121,51.11
98,1121,88.14
99,1121,62.53
227,1122,66.29
228,1122,66.92
229,1122,71.05
73,1122,97.01
74,1122,94.71
54,1122,83.72
55,1122,70.26
56,1122,94.58
43,1123,87.37
44,1123,57.2
45,1123,86.2
247,1123,55.64
248,1123,50.39
249,1123,98.01
15,1124,95.17
16,1124,92.27
17,1124,95.88
100,1124,96.17
101,1124,77.49
43,1124,52.08
44,1124,78.95
45,1124,65.96
10,1125,97.85
11,1125,88.63
12,1125,98.57
162,1125,54.16
163,1125,76.13
164,1125,92.47
78,1125,72.68
79,1125,84.41
89,1126,60.13
90,1126,59.01
141,1126,62.05
142,1126,89.97
143,1126,59.38
104,1126,90.17
105,1126,88.01
204,1127,95.95
205,1127,50.83
236,1127,93.25
237,1127,63.63
238,1127,64.09
125,1127,79.14
126,1127,65.98
127,1127,54.1
29,1127,93.53
30,1127,66.54
31,1127,90.88
147,1127,94.82
148,1127,79.08
149,1127,59.42
241,1128,93.03
242,1128,85.31
243,1128,61.36
4,1128,57.4
5,1128,58.83
6,1128,84.17
93,1128,70.61
94,1128,76.42
128,1129,66.72
129,1129,96.44
186,1129,66.55
187,1129,55.52
80,1129,51.23
81,1129,86.04
82,1129,65.23
239,1129,92.81
240,1129,82.62
13,1129,53.24
14,1129,85.5
39,1130,77.22
40,1130,51.64
172,1130,65.8
173,1130,52.5
46,1130,61.07
47,1130,64.22
48,1130,88.73
13,1130,86.17
14,1130,61.21
184,1130,70.83
185,1130,88.2
39,1131,50.33
40,1131,74.1
184,1131,88.61
185,1131,85.0
172,1131,59.68
173,1131,85.03
13,1131,52.65
14,1131,78.88
46,1131,77.01
47,1131,64.09
48,1131,70.28
29,1132,99.54
30,1132,61.66
31,1132,96.45
112,1132,51.65
113,1132,82.34
13,1132,54.79
14,1132,73.12
78,1132,91.42
79,1132,87.33
138,1133,72.04
139,1133,55.57
140,1133,59.2
15,1133,85.19
16,1133,93.69
17,1133,58.48
54,1133,94.93
55,1133,91.73
56,1133,61.2
176,1133,60.61
177,1133,95.56
178,1133,90.99
135,1134,87.24
136,1134,54.63
137,1134,82.1
34,1134,92.34
35,1134,68.71
1,1134,76.46
2,1134,72.7
3,1134,80.26
93,1134,68.75
94,1134,67.73
66,1135,54.72
67,1135,97.59
157,1135,61.84
158,1135,84.47
159,1135,78.14
32,1135,51.53
33,1135,85.07
227,1136,99.05
228,1136,84.28
229,1136,86.06
51,1136,94.62
52,1136,79.48
53,1136,88.72
41,1136,80.33
42,1136,77.41
7,1136,62.37
8,1136,82.52
9,1136,74.41
34,1136,60.59
35,1136,94.47
7,1137,64.38
8,1137,74.98
9,1137,75.96
241,1137,85.67
242,1137,62.89
243,1137,65.0
154,1137,69.29
155,1137,85.21
156,1137,90.07
201,1138,64.8
202,1138,99.64
203,1138,67.75
51,1138,57.46
52,1138,87.0
53,1138,78.55
10,1138,96.57
11,1138,68.43
12,1138,51.07
110,1139,74.87
111,1139,97.02
80,1139,69.11
81,1139,68.43
82,1139,78.83
27,1139,69.6
28,1139,93.47
34,1139,73.45
35,1139,94.04
233,1139,66.02
234,1139,57.36
235,1139,97.09
160,1140,59.11
161,1140,55.53
108,1140,83.08
109,1140,58.01
162,1140,51.3
163,1140,56.43
164,1140,96.62
184,1140,81.58
185,1140,69.15
236,1140,86.98
237,1140,97.97
238,1140,56.06
150,1141,71.81
151,1141,93.04
1,1141,51.0
2,1141,55.88
3,1141,99.49
34,1141,94.31
35,1141,89.4
152,1141,71.8
153,1141,50.16
93,1141,82.47
94,1141,79.48
51,1142,92.22
52,1142,50.17
53,1142,77.79
41,1142,82.68
42,1142,52.45
227,1142,93.62
228,1142,99.73
229,1142,74.98
147,1143,70.31
148,1143,58.4
149,1143,51.21
68,1143,96.45
69,1143,90.11
70,1143,83.35
24,1143,76.19
25,1143,73.25
26,1143,74.55
1,1144,74.79
2,1144,52.49
3,1144,63.88
150,1144,79.43
151,1144,56.71
34,1144,69.28
35,1144,56.47
93,1144,97.94
94,1144,55.26
135,1144,66.79
136,1144,82.37
137,1144,88.65
100,1145,79.99
101,1145,70.06
51,1145,71.7
52,1145,98.21
53,1145,72.48
184,1145,81.79
185,1145,98.09
122,1145,68.1
123,1145,84.77
124,1145,78.15
43,1146,55.6
44,1146,79.64
45,1146,58.36
247,1146,51.85
248,1146,93.27
249,1146,95.08
119,1147,56.01
120,1147,60.23
121,1147,70.06
217,1147,92.77
218,1147,86.47
162,1147,78.45
163,1147,86.93
164,1147,72.98
147,1148,64.12
148,1148,76.53
149,1148,83.51
27,1148,58.74
28,1148,52.24
91,1148,74.8
92,1148,55.29
247,1148,73.35
248,1148,63.28
249,1148,90.52
176,1148,76.25
177,1148,81.95
178,1148,59.46
51,1149,77.07
52,1149,77.55
53,1149,86.54
227,1149,74.5
228,1149,74.83
229,1149,75.48
7,1149,97.19
8,1149,64.11
9,1149,72.56
170,1150,61.94
171,1150,93.17
188,1150,80.71
189,1150,81.15
190,1150,83.9
160,1150,66.65
161,1150,77.5
36,1151,60.81
37,1151,61.76
38,1151,69.33
135,1151,78.93
136,1151,73.48
137,1151,56.21
64,1151,67.53
65,1151,88.65
162,1151,92.12
163,1151,80.58
164,1151,53.08
219,1152,69.0
220,1152,62.71
130,1152,82.02
131,1152,56.15
132,1152,69.08
241,1152,74.55
242,1152,78.87
243,1152,78.43
191,1153,98.11
192,1153,78.76
193,1153,60.54
106,1153,61.95
107,1153,51.88
104,1153,81.36
105,1153,62.27
43,1154,77.76
44,1154,77.84
45,1154,51.98
1,1154,82.07
2,1154,76.52
3,1154,75.78
57,1154,86.9
58,1154,89.15
201,1155,68.7
202,1155,61.77
203,1155,92.16
244,1155,58.9
245,1155,84.48
246,1155,52.66
152,1155,79.91
153,1155,63.84
108,1155,77.44
109,1155,74.55
172,1156,74.0
173,1156,56.19
125,1156,59.31
126,1156,57.88
127,1156,79.54
54,1156,83.22
55,1156,59.85
56,1156,87.3
15,1156,56.11
16,1156,61.54
17,1156,98.68
138,1156,90.03
139,1156,56.87
140,1156,61.05
152,1157,72.02
153,1157,73.0
191,1157,71.58
192,1157,95.28
193,1157,50.4
160,1157,62.21
161,1157,82.55
